Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Boot type (product.metafields.shopify.boot-type),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Inline skating style (product.metafields.shopify.inline-skating-style),Shell/Frame material (product.metafields.shopify.shell-frame-material),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Sneaker style (product.metafields.shopify.sneaker-style),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
buy-green-fields-mens-green-fields-slip-on-formal-shoes-black-or04,,,,,,,,,42,,,,,,,,OR04-Black-42_AN,900.0,shopify,2,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Men-FormalShoes-Black-Back.jpg?v=1633504465,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.20,
buy-green-fields-mens-green-fields-slip-on-formal-shoes-black-or04,,,,,,,,,43,,,,,,,,OR04-Black-43_AN,900.0,shopify,2,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Men-FormalShoes-Black-Style.jpg?v=1633504466,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.20,
buy-green-fields-mens-green-fields-slip-on-formal-shoes-black-or04,,,,,,,,,44,,,,,,,,OR04-Black-44_AN,900.0,shopify,2,deny,manual,75.00,150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Men-FormalShoes-Black-Top.jpg?v=1633504465,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.20,
buy-green-fields-mens-green-fields-slip-on-formal-shoes-black-or04,,,,,,,,,45,,,,,,,,OR04-Black-45_AN,900.0,shopify,0,deny,manual,75.00,150.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.20,
buy-high-land-mens-slip-on-formal-shoes-black-6593,Mens Slip-On Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Leather-look, durable synthetic upper</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Thin leather inner lining with a flexible outsole</span></li>
<li data-mce-fragment=""1"">Black Color</li>
<li data-mce-fragment=""1"">Brand High land</li>
<li data-mce-fragment=""1"">Slip-on<span data-mce-fragment=""1""> </span><a href=""https://www.dhukkan.com/collections/mens-shoes-formals"" title=""Formal shoes"" data-mce-fragment=""1"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals"">formal</a><span data-mce-fragment=""1""> </span>shoes  </li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-High Land, Category-Formal, Color_Black",true,Size,40,,,,,,,,6593-Black-40_N,800.0,shopify,0,deny,manual,49.50,99.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Highland-Men-FormalShoes-Black-Side.jpg?v=1633505882,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.75,active
buy-high-land-mens-slip-on-formal-shoes-black-6593,,,,,,,,,41,,,,,,,,6593-Black-41_N,800.0,shopify,1,deny,manual,49.50,99.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Highland-Men-FormalShoes-Black-Top.jpg?v=1633505882,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.75,
buy-high-land-mens-slip-on-formal-shoes-black-6593,,,,,,,,,42,,,,,,,,6593-Black-42_N,800.0,shopify,1,deny,manual,49.50,99.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Highland-Men-FormalShoes-Black-Back.jpg?v=1633505882,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.75,
buy-high-land-mens-slip-on-formal-shoes-black-6593,,,,,,,,,43,,,,,,,,6593-Black-43_N,800.0,shopify,2,deny,manual,49.50,99.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Highland-Men-FormalShoes-Black-Style.jpg?v=1633505883,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.75,
buy-high-land-mens-slip-on-formal-shoes-black-6593,,,,,,,,,44,,,,,,,,6593-Black-44_N,800.0,shopify,0,deny,manual,49.50,99.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Highland-Men-FormalShoes-Black-Angle.jpg?v=1633505883,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.75,
buy-high-land-mens-slip-on-formal-shoes-black-6593,,,,,,,,,45,,,,,,,,6593-Black-45_N,800.0,shopify,0,deny,manual,49.50,99.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.75,
buy-green-fields-mens-green-fields-slip-on-formal-shoes-black-gm05,Mens Green Fields Slip On Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Leather-look, durable synthetic upper</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Thin leather inner lining with a flexible outsole</span></li>
<li data-mce-fragment=""1"">Black Color</li>
<li data-mce-fragment=""1"">Brand<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1""><a href=""https://www.dhukkan.com/collections/mens-shoes-formals/brand-green-fields"" title=""Green Fields Formal Shoes"" data-mce-fragment=""1"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals/brand-green-fields"">Green Fields</a></span><span data-mce-fragment=""1""> </span>
</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Slip-On <a href=""https://www.dhukkan.com/collections/mens-shoes-formals"" title=""Formal shoes"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals"" data-mce-fragment=""1"">formal</a> shoes  </span></li>
</ul>",SPIC,Uncategorized,Shoes,"Apparel_Mens, B1G1, Brand-Green Fields, Category-Formal, Color_Black",true,Size,40,,,,,,,,GM05-Black-40_AN_AN,900.0,shopify,1,deny,manual,72.50,145.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Mens-Black-Slip-on-Formals-Side_6c50cc6b-1020-4e91-a81c-553400ea12c2.jpg?v=1638801048,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.25,active
buy-green-fields-mens-green-fields-slip-on-formal-shoes-black-gm05,,,,,,,,,41,,,,,,,,GM05-Black-41_AN_AN,900.0,shopify,2,deny,manual,72.50,145.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Mens-Black-Slip-on-Formals-Angle_7e616f93-538e-4015-ae9d-0726a79059e4.jpg?v=1638801048,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.25,
buy-green-fields-mens-green-fields-slip-on-formal-shoes-black-gm05,,,,,,,,,42,,,,,,,,GM05-Black-42_AN_AN,900.0,shopify,3,deny,manual,72.50,145.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Mens-Black-Slip-on-Formals-Back_9ac010f8-b774-449d-83fa-9b0d8aaa23ed.jpg?v=1638801048,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.25,
buy-green-fields-mens-green-fields-slip-on-formal-shoes-black-gm05,,,,,,,,,43,,,,,,,,GM05-Black-43_AN_AN,900.0,shopify,0,deny,manual,72.50,145.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/GreenFields-Mens-Black-Slip-on-Formals-Style_df3d6191-2909-4cde-a978-4d3c51399a95.jpg?v=1638801049,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.25,
buy-green-fields-mens-green-fields-slip-on-formal-shoes-black-gm05,,,,,,,,,44,,,,,,,,GM05-Black-44_AN_AN,900.0,shopify,1,deny,manual,72.50,145.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.25,
buy-green-fields-mens-green-fields-slip-on-formal-shoes-black-gm05,,,,,,,,,45,,,,,,,,GM05-Black-45_AN_AN,900.0,shopify,1,deny,manual,72.50,145.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,47.25,
buy-topland-mens-genuine-leather-formal-shoes-tp942,Mens Genuine Leather Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Genuine leather <span data-mce-fragment=""1"">upper and inner lining</span>
</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1"">PU outsole for better grip</li>
<li data-mce-fragment=""1"">Color Black</li>
<li data-mce-fragment=""1"">Brand Topland</li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Topland, Category-Formal, Color_Black",true,Size,40,,,,,,,,TP942-Black-6_AN,900.0,shopify,0,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Slip-on-Formals-Side.jpg?v=1638801450,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,active
buy-topland-mens-genuine-leather-formal-shoes-tp942,,,,,,,,,41,,,,,,,,TP942-Black-7_AN,900.0,shopify,0,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Slip-on-Formals-Angle.jpg?v=1638801450,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp942,,,,,,,,,42,,,,,,,,TP942-Black-8_AN,900.0,shopify,0,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Slip-on-Formals-Angle_2.jpg?v=1638801451,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp942,,,,,,,,,43,,,,,,,,TP942-Black-9_AN,900.0,shopify,1,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Slip-on-Formals-Back.jpg?v=1638801451,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp942,,,,,,,,,44,,,,,,,,TP942-Black-10_AN,900.0,shopify,1,deny,manual,70.00,140.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp945,Mens Genuine Leather Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Genuine leather <span data-mce-fragment=""1"">upper and inner lining</span>
</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1"">PU outsole for better grip</li>
<li data-mce-fragment=""1"">Color Black</li>
<li data-mce-fragment=""1"">Brand Topland</li>
</ul>",SPIC,Apparel & Accessories > Shoes,Shoes,"Apparel_Mens, B1G1, Brand-Topland, Category-Formal, Color_Black",true,Size,40,,,,,,,,TP945-Black-6_AN,800.0,shopify,1,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Slip-on-Formals-Side_213785d2-94ce-43dc-afe8-173eb2401892.jpg?v=1638801716,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,active
buy-topland-mens-genuine-leather-formal-shoes-tp945,,,,,,,,,41,,,,,,,,TP945-Black-7_AN,800.0,shopify,0,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Slip-on-Formals-Front.jpg?v=1638801722,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp945,,,,,,,,,42,,,,,,,,TP945-Black-8_AN,800.0,shopify,0,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Slip-on-Formals-Back_3e738256-0959-413d-a6c8-26707eebc3e6.jpg?v=1638801728,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp945,,,,,,,,,43,,,,,,,,TP945-Black-9_AN,800.0,shopify,1,deny,manual,70.00,140.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Black-Slip-on-Formals-Style.jpg?v=1638801734,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-topland-mens-genuine-leather-formal-shoes-tp945,,,,,,,,,44,,,,,,,,TP945-Black-10_AN,800.0,shopify,0,deny,manual,70.00,140.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,42.00,
buy-high-land-mens-slip-on-formal-shoes-black-j-4803,Mens Slip-On Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Leather-look, durable synthetic upper</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1"">Slip-on style with elasticated inserts</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Thin leather inner lining with a flexible outsole</span></li>
<li data-mce-fragment=""1"">Black Color</li>
<li data-mce-fragment=""1"">Brand High land</li>
<li data-mce-fragment=""1"">Slip-on<span data-mce-fragment=""1""> </span><a href=""https://www.dhukkan.com/collections/mens-shoes-formals"" title=""Formal shoes"" data-mce-fragment=""1"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals"">formal</a><span data-mce-fragment=""1""> </span>shoes  </li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-High Land, Category-Formal, Color_Black",true,Size,40,,,,,,,,J_4803-Black-40_AN,900.0,shopify,0,deny,manual,55.00,110.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/HighLand-Mens-Black-Slip-on-Formals-Side.jpg?v=1638802930,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,active
buy-high-land-mens-slip-on-formal-shoes-black-j-4803,,,,,,,,,41,,,,,,,,J_4803-Black-41_AN,900.0,shopify,0,deny,manual,55.00,110.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/HighLand-Mens-Black-Slip-on-Formals-Angle.jpg?v=1638802930,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-high-land-mens-slip-on-formal-shoes-black-j-4803,,,,,,,,,42,,,,,,,,J_4803-Black-42_AN,900.0,shopify,0,deny,manual,55.00,110.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/HighLand-Mens-Black-Slip-on-Formals-Back.jpg?v=1638802930,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-high-land-mens-slip-on-formal-shoes-black-j-4803,,,,,,,,,43,,,,,,,,J_4803-Black-43_AN,900.0,shopify,1,deny,manual,55.00,110.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/HighLand-Mens-Black-Slip-on-Formals-Frent.jpg?v=1638802929,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-high-land-mens-slip-on-formal-shoes-black-j-4803,,,,,,,,,44,,,,,,,,J_4803-Black-44_AN,900.0,shopify,1,deny,manual,55.00,110.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-high-land-mens-slip-on-formal-shoes-black-j-4803,,,,,,,,,45,,,,,,,,J_4803-Black-45_NOON,900.0,shopify,0,deny,manual,55.00,110.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-topland-mens-slip-on-formal-shoes-brown-tp-954-02,Mens Slip-On Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Lightweight,<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">Leather-look upper</span>
</li>
<li data-mce-fragment=""1"">Eyelets with lace-up closure for a secure fit</li>
<li data-mce-fragment=""1"">Cushioned footbed for added comfort</li>
<li data-mce-fragment=""1"">Low-heel for added height and style</li>
<li data-mce-fragment=""1"">Brown Color</li>
<li data-mce-fragment=""1"">Brand<span data-mce-fragment=""1""> Topland</span>
</li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Topland, Category-Formal, Color_Brown",true,Size,40,,,,,,,,TP_954_02-Brown-40_AN,900.0,shopify,1,deny,manual,45.00,90.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Brown-Side.jpg?v=1638861361,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,active
buy-topland-mens-slip-on-formal-shoes-brown-tp-954-02,,,,,,,,,41,,,,,,,,TP_954_02-Brown-41_AN,900.0,shopify,1,deny,manual,45.00,90.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Brown-Angle.jpg?v=1638861360,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-topland-mens-slip-on-formal-shoes-brown-tp-954-02,,,,,,,,,42,,,,,,,,TP_954_02-Brown-42_AN,900.0,shopify,1,deny,manual,45.00,90.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Brown-Style.jpg?v=1638861360,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-topland-mens-slip-on-formal-shoes-brown-tp-954-02,,,,,,,,,43,,,,,,,,TP_954_02-Brown-43_AN,900.0,shopify,2,deny,manual,45.00,90.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Brown-Top.jpg?v=1638861361,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-topland-mens-slip-on-formal-shoes-brown-tp-954-02,,,,,,,,,44,,,,,,,,TP_954_02-Brown-44_AN,900.0,shopify,3,deny,manual,45.00,90.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Brown-Back.jpg?v=1638861361,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-topland-mens-slip-on-formal-shoes-tan-tp-954-03,Mens Slip-On Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Lightweight,<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">Leather-look upper</span>
</li>
<li data-mce-fragment=""1"">Eyelets with lace-up closure for a secure fit</li>
<li data-mce-fragment=""1"">Cushioned footbed for added comfort</li>
<li data-mce-fragment=""1"">Low-heel for added height and style</li>
<li data-mce-fragment=""1"">Tan Color</li>
<li data-mce-fragment=""1"">Brand<span data-mce-fragment=""1""> Topland</span>
</li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-Topland, Category-Formal, Color_Tan",true,Size,40,,,,,,,,TP_954_03-Tan-40_AN,900.0,shopify,0,deny,manual,45.00,90.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Tan-Side.jpg?v=1638861594,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,active
buy-topland-mens-slip-on-formal-shoes-tan-tp-954-03,,,,,,,,,41,,,,,,,,TP_954_03-Tan-41_AN,900.0,shopify,1,deny,manual,45.00,90.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Tan-Angle.jpg?v=1638861594,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-topland-mens-slip-on-formal-shoes-tan-tp-954-03,,,,,,,,,42,,,,,,,,TP_954_03-Tan-42_AN,900.0,shopify,1,deny,manual,45.00,90.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Tan-Top.jpg?v=1638861594,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-topland-mens-slip-on-formal-shoes-tan-tp-954-03,,,,,,,,,43,,,,,,,,TP_954_03-Tan-43_AN,900.0,shopify,2,deny,manual,45.00,90.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Topland-Mens-Formal-Tan-Back.jpg?v=1638861594,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-topland-mens-slip-on-formal-shoes-tan-tp-954-03,,,,,,,,,44,,,,,,,,TP_954_03-Tan-44_AN,900.0,shopify,3,deny,manual,45.00,90.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,31.50,
buy-high-land-mens-high-land-comfortable-formal-shoes-black-a-75,Mens High Land Comfortable Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Leather-look, durable synthetic upper</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Thin leather inner lining with a flexible outsole</span></li>
<li data-mce-fragment=""1"">Black Color</li>
<li data-mce-fragment=""1"">Brand<span data-mce-fragment=""1""> </span><a href=""https://www.dhukkan.com/collections/mens-shoes-formals/brand-high-land"" title=""High Land Formal Shoes"" data-mce-fragment=""1"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals/brand-high-land"">High Land</a>
</li>
<li data-mce-fragment=""1"">Slip-on<span data-mce-fragment=""1""> </span><a href=""https://www.dhukkan.com/collections/mens-shoes-formals"" title=""Formal shoes"" data-mce-fragment=""1"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals"">formal</a><span data-mce-fragment=""1""> </span>shoes </li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-High Land, Category-Formal, Color_Black",true,Size,40,,,,,,,,A_75-Black-40_AN,700.0,shopify,1,deny,manual,49.50,99.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Highland-Mens-Formal-Black-Side.jpg?v=1639032146,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.25,active
buy-high-land-mens-high-land-comfortable-formal-shoes-black-a-75,,,,,,,,,41,,,,,,,,A_75-Black-41_AN,700.0,shopify,1,deny,manual,49.50,99.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Highland-Mens-Formal-Black-Angle.jpg?v=1639032145,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.25,
buy-high-land-mens-high-land-comfortable-formal-shoes-black-a-75,,,,,,,,,42,,,,,,,,A_75-Black-42_AN,700.0,shopify,0,deny,manual,49.50,99.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Highland-Mens-Formal-Black-Style.jpg?v=1639032145,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.25,
buy-high-land-mens-high-land-comfortable-formal-shoes-black-a-75,,,,,,,,,43,,,,,,,,A_75-Black-43_AN,700.0,shopify,0,deny,manual,49.50,99.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Highland-Mens-Formal-Black-Back.jpg?v=1639032145,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.25,
buy-high-land-mens-high-land-comfortable-formal-shoes-black-a-75,,,,,,,,,44,,,,,,,,A_75-Black-44_AN,700.0,shopify,0,deny,manual,49.50,99.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.25,
buy-high-land-mens-high-land-comfortable-formal-shoes-black-a-75,,,,,,,,,45,,,,,,,,A_75-Black-45_AN,700.0,shopify,0,deny,manual,49.50,99.00,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.25,
buy-high-land-mens-high-land-comfortable-formal-shoes-black-6012,Mens High Land Comfortable Formal Shoes,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Leather-look, durable synthetic upper</li>
<li data-mce-fragment=""1"">Slightly cushioned footbed for comfort</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Thin leather inner lining with a flexible outsole</span></li>
<li data-mce-fragment=""1"">Black Color</li>
<li data-mce-fragment=""1"">Brand<span data-mce-fragment=""1""> </span><a href=""https://www.dhukkan.com/collections/mens-shoes-formals/brand-high-land"" title=""High Land Formal Shoes"" data-mce-fragment=""1"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals/brand-high-land"">High Land</a>
</li>
<li data-mce-fragment=""1"">Slip-on<span data-mce-fragment=""1""> </span><a href=""https://www.dhukkan.com/collections/mens-shoes-formals"" title=""Formal shoes"" data-mce-fragment=""1"" data-mce-href=""https://www.dhukkan.com/collections/mens-shoes-formals"">formal</a><span data-mce-fragment=""1""> </span>shoes </li>
</ul>",SPIC,,Shoes,"Apparel_Mens, B1G1, Brand-High Land, Category-Formal, Color_Black",true,Size,40,,,,,,,,6012-Black-40_AN,900.0,shopify,0,deny,manual,49.50,99.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Highland-Mens-Formal-Black-Side_5734fdf3-7217-4953-9fa0-1c6438451e13.jpg?v=1639032386,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.25,active
buy-high-land-mens-high-land-comfortable-formal-shoes-black-6012,,,,,,,,,41,,,,,,,,6012-Black-41_AN,900.0,shopify,0,deny,manual,49.50,99.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0082/8473/3506/products/Highland-Mens-Formal-Black-Angle_339cedab-6862-4d50-a3e6-5fa87bdd288e.jpg?v=1639032385,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.25,
